ID,Language
9030,English
9030,German
9030,Greek
9030,Italian
9031,English
9032,English
9033,English
9034,English
9035,English
9035,Arabic
9036,Spanish
9037,German
9037,English
9038,English
9038,French
9038,Italian
9038,Ancient Greek (to 1453)
9039,English
9040,English
9041,English
9042,English
9043,English
9044,English
9045,English
9046,English
9047,English
9048,English
9049,English
9051,English
9052,English
9052,Japanese
9053,English
9054,English
9055,English
9056,English
9057,English
9058,English
9059,English
9060,English
9061,French
9061,English
9062,English
9063,English
9064,English
9065,English
9065,Spanish
9066,English
9067,English
9067,German
9068,English
9069,English
9070,English
9071,English
9072,English
9072,German
9073,English
9074,Chinese
9075,English
9076,Portuguese
9077,English
9078,English
9079,English
9080,English
9081,English
9082,English
9083,English
9084,English
9085,English
9086,English
9087,English
9088,English
9089,English
9090,English
9091,English
9092,French
9092,English
9092,Chinese
9093,English
9093,Yoruba
9094,Hindi
9095,English
9097,Dutch
9097,English
9098,English
9099,Mongolian
9100,English
9101,English
9102,English
9103,Telugu
9105,English
9106,English
9107,English
9108,English
9109,English
9110,English
9111,English
9112,English
9113,English
9114,English
9115,Filipino
9115,Tagalog
9116,English
9117,Hindi
9118,English
9119,English
9120,English
9121,English
9122,Polish
9123,English
9124,French
9124,English
9125,English
9126,English
9127,English
9128,Korean
9129,English
9130,English
9131,English
9131,German
9132,French
9132,English
9132,Arabic
9133,English
9134,English
9135,Arabic
9135,French
9136,English
9136,Tagalog
9137,English
9138,Hindi
9139,English
9140,English
9141,English
9142,English
9143,English
9144,English
9145,English
9146,Italian
9147,English
9148,English
9149,English
9149,German
9149,Quechua
9149,Spanish
9150,English
9150,German
9150,Swedish
9150,French
9151,Tamil
9152,English
9153,English
9154,English
9155,English
9156,English
9157,English
9158,English
9159,English
9159,Danish
9160,English
9161,English
9162,English
9163,English
9164,English
9165,English
9166,English
9167,English
9167,French
9167,Japanese
9168,English
9169,English
9170,English
9171,German
9172,English
9173,English
9174,English
9175,English
9176,English
9177,English
9178,English
9179,English
9180,English
9181,Italian
9182,English
9183,English
9183,Italian
9183,German
9184,English
9184,Hebrew
9185,English
9186,Hindi
9187,English
9187,Mandarin
9187,Japanese
9187,Cantonese
9188,English
9189,Slovenian
9189,Serbian
9189,Croatian
9189,English
9190,English
9191,English
9192,English
9193,English
9194,English
9195,English
9196,English
9197,English
9198,English
9199,English
9200,English
9201,English
9202,English
9203,English
9204,English
9204,German
9205,English
9206,Italian
9206,English
9207,English
9208,English
9210,Tamil
9210,Telugu
9211,English
9212,English
9213,English
9213,Spanish
9214,English
9215,English
9216,English
9217,English
9218,English
9219,English
9220,English
9221,English
9222,Arabic
9223,English
9224,English
9225,English
9226,English
9226,French
9227,Italian
9228,English
9229,French
9230,English
9231,English
9232,Spanish
9233,English
9234,English
9235,English
9236,Filipino
9236,Tagalog
9237,English
9237,Chinese
9238,English
9239,English
9240,English
9241,English
9241,Spanish
9242,French
9242,Portuguese
9242,Spanish
9242,English
9243,Spanish
9243,French
9243,English
9243,Tagalog
9244,English
9245,English
9246,English
9246,Hebrew
9247,English
9248,English
9249,English
9250,English
9251,English
9252,English
9253,Hindi
9253,English
9255,English
9256,English
9257,English
9257,Italian
9257,Mandarin
9257,Spanish
9258,English
9259,French
9260,English
9261,Spanish
9262,English
9262,Spanish
9263,English
9264,English
9265,English
9266,English
9267,English
9268,English
9270,English
9271,English
9272,English
9273,Bengali
9273,Hindi
9274,English
9275,English
9276,English
9277,Hebrew
9277,German
9278,English
9279,English
9280,English
9281,English
9282,English
9283,English
9283,French
9283,Latin
9284,Macedonian
9285,English
9287,English
9288,English
9289,English
9290,English
9291,English
9292,English
9293,English
9294,English
9295,English
9296,English
9297,English
9298,Italian
9299,English
9300,English
9301,Italian
9302,English
9303,English
9304,English
9305,English
9305,Hindi
9305,Telugu
9305,Tamil
9306,English
9307,English
9309,English
9310,English
9311,English
9312,English
9313,English
9314,English
9315,English
9316,English
9317,English
9317,Italian
9317,Spanish
9318,Turkish
9319,English
9319,Portuguese
9319,Italian
9320,Telugu
9320,Tamil
9320,Hindi
9321,English
9322,English
9323,English
9324,English
9325,English
9326,English
9327,Swedish
9328,English
9329,English
9330,English
9331,English
9332,English
9333,English
9333,Portuguese
9334,English
9335,English
9335,German
9335,Russian
9336,English
9337,English
9338,English
9339,English
9340,English
9341,English
9342,French
9343,English
9343,Spanish
9344,English
9345,English
9346,English
9347,English
9348,English
9349,French
9350,French
9351,Cantonese
9351,Mandarin
9352,English
9353,English
9354,English
9355,English
9356,Finnish
9357,English
9358,English
9359,English
9360,English
9361,English
9362,English
9363,English
9363,French
9363,German
9363,Arabic
9364,English
9365,English
9366,English
9366,Vietnamese
9367,English
9368,English
9369,English
9370,English
9371,English
9372,Mongolian
9373,English
9374,Korean
9375,Telugu
9376,Malayalam
9376,Telugu
9377,Tamil
9378,English
9379,Hindi
9380,Hindi
9381,English
9382,English
9383,English
9384,English
9385,English
9386,Tamil
9387,Mandarin
9388,Hindi
9389,English
9390,English
9391,Japanese
9392,English
9393,English
9394,English
9395,English
9396,English
9397,German
9398,Spanish
9399,English
9400,Cantonese
9400,Japanese
9400,English
9401,English
9402,English
9403,English
9404,English
9405,Marathi
9406,English
9407,English
9408,English
9409,English
9410,English
9411,English
9412,English
9413,English
9414,Filipino
9414,Tagalog
9414,English
9415,English
9416,English
9417,English
9418,English
9419,English
9420,Hindi
9421,English
9423,English
9424,English
9425,English
9426,English
9427,English
9428,English
9429,English
9429,Cantonese
9429,Spanish
9429,Russian
9430,English
9431,English
9432,English
9433,English
9434,English
9435,English
9436,English
9437,Swiss German
9437,English
9437,Hindi
9437,Kannada
9438,English
9439,English
9440,English
9441,English
9442,English
9442,Arabic
9443,English
9444,French
9445,Russian
9446,English
9447,English
9448,English
9449,Swedish
9449,French
9449,English
9450,English
9451,English
9452,Mandarin
9453,English
9454,English
9455,English
9456,English
9457,Hindi
9458,English
9459,Italian
9460,English
9461,Hindi
9462,English
9463,Hindi
9464,English
9465,English
9466,English
9467,English
9468,English
9469,English
9470,Mandarin
9471,English
9473,English
9474,English
9475,Spanish
9476,English
9477,English
9478,English
9479,English
9479,French
9480,English
9481,English
9482,English
9483,English
9484,English
9485,English
9486,Mandarin
9487,English
9489,English
9490,English
9491,English
9492,Spanish
9493,English
9494,English
9495,English
9496,English
9497,English
9498,English
9499,English
9499,Japanese
9499,Hawaiian
9500,English
9501,English
9502,English
9502,Hindi
9502,Italian
9502,Russian
9502,Mandarin
9502,Klingon
9503,English
9504,English
9505,English
9506,English
9507,English
9508,English
9509,Italian
9510,English
9511,English
9512,English
9513,English
9514,English
9515,English
9516,English
9517,English
9517,Danish
9517,German
9518,English
9519,English
9520,English
9521,English
9522,English
9523,English
9524,English
9525,English
9526,English
9527,Turkish
9528,English
9529,Italian
9529,English
9530,English
9531,English
9531,Romany
9531,French
9531,Russian
9532,English
9533,English
9534,English
9534,Swahili
9535,Italian
9536,Mandarin
9537,English
9538,English
9539,German
9539,English
9540,English
9541,English
9542,English
9543,English
9544,English
9545,English
9546,English
9547,English
9548,English
9549,French
9549,English
9550,English
9551,English
9552,Japanese
9553,English
9554,English
9555,English
9556,English
9557,English
9559,English
9560,English
9561,English
9562,Spanish
9562,German
9563,Mandarin
9564,English
9565,English
9566,English
9567,English
9568,English
9569,English
9570,English
9571,Hindi
9572,French
9573,English
9575,English
9576,English
9577,English
9578,English
9579,English
9580,English
9581,English
9581,French
9581,German
9582,English
9583,English
9584,English
9585,English
9587,English
9588,English
9589,English
9590,English
9591,Turkish
9592,English
9593,English
9594,Italian
9595,English
9596,Danish
9597,English
9598,English
9599,English
9600,English
9601,Telugu
9602,English
9603,English
9604,English
9605,English
9605,Swahili
9606,English
9607,English
9608,English
9609,English
9610,English
9610,German
9611,English
9612,English
9613,English
9613,Spanish
9613,German
9614,English
9615,English
9616,English
9617,Japanese
9618,English
9619,English
9620,English
9621,Mandarin
9622,English
9623,English
9623,Spanish
9624,English
9625,English
9626,English
9626,Russian
9628,English
9629,Mandarin
9629,Japanese
9630,English
9631,English
9632,English
9633,English
9634,Swedish
9635,Russian
9635,Greek
9636,English
9638,English
9639,English
9640,English
9641,English
9642,English
9643,Spanish
9644,English
9645,English
9646,English
9647,Chinese
9648,English
9648,Spanish
9649,English
9650,English
9651,English
9652,English
9653,English
9654,English
9655,English
9656,English
9657,English
9658,English
9659,English
9660,English
9661,English
9663,English
9664,English
9665,English
9666,English
9667,Swiss German
9667,English
9667,Arabic
9668,English
9669,French
9670,English
9671,English
9672,English
9673,English
9674,English
9675,English
9676,English
9677,English
9678,English
9679,English
9680,English
9681,Telugu
9682,English
9683,English
9684,English
9685,English
9685,Spanish
9685,Italian
9686,English
9687,Aboriginal
9687,Portuguese
9688,English
9689,English
9690,English
9691,Telugu
9692,English
9693,English
9694,Korean
9695,English
9696,English
9697,English
9698,English
9699,English
9700,English
9701,English
9701,Mandarin
9702,English
9703,English
9703,Hebrew
9703,Czech
9704,Mandarin
9705,English
9706,Italian
9707,English
9708,English
9709,English
9709,Italian
9709,French
9709,German
9710,English
9711,English
9711,German
9712,English
9713,English
9714,German
9715,English
9716,English
9717,English
9717,Spanish
9717,Cantonese
9718,English
9719,English
9719,Spanish
9719,Italian
9719,Polish
9720,English
9721,English
9722,Telugu
9723,English
9726,English
9727,English
9729,English
9730,English
9731,English
9732,Swedish
9732,French
9732,Lingala
9732,Kudmali
9733,English
9734,English
9735,English
9735,Polish
9736,English
9737,Spanish
9738,English
9739,English
9739,German
9740,English
9741,English
9742,English
9743,English
9744,Dutch
9745,English
9746,English
9747,English
9748,English
9749,English
9749,Hebrew
9750,Tamil
9751,English
9752,English
9753,English
9754,English
9754,Tagalog
9755,English
9756,English
9757,English
9757,French
9757,German
9758,English
9759,English
9760,English
9761,English
9762,English
9763,English
9764,Mandarin
9765,English
9766,English
9767,English
9768,English
9769,English
9770,English
9771,English
9772,English
9773,English
9775,English
9776,English
9777,Polish
9777,German
9777,Russian
9778,English
9779,English
9780,English
9781,English
9782,English
9783,English
9783,French
9784,Thai
9785,English
9786,English
9787,English
9788,English
9789,French
9789,English
9789,Italian
9790,English
9791,English
9792,Korean
9793,Korean
9794,English
9795,English
9796,English
9797,Hebrew
9798,English
9799,English
9800,Telugu
9801,English
9802,English
9803,English
9804,English
9805,English
9806,English
9808,English
9809,English
9810,English
9811,Tamil
9812,English
9813,English
9814,English
9815,English
9816,English
9816,Japanese
9817,Mandarin
9818,English
9819,English
9820,English
9821,English
9822,English
9823,English
9824,Arabic
9824,French
9825,English
9826,English
9827,English
9828,English
9829,English
9830,English
9830,French
9831,Telugu
9832,Japanese
9833,English
9834,English
9835,English
9836,Hindi
9837,Japanese
9838,English
9839,Spanish
9840,English
9841,English
9841,Indonesian
9842,English
9843,English
9844,English
9845,English
9846,English
9848,English
9849,Hebrew
9850,English
9851,English
9852,English
9853,English
9854,Italian
9855,English
9856,English
9857,English
9858,French
9858,German
9860,English
9862,English
9863,English
9864,English
9864,Spanish
9865,English
9866,Swahili
9866,Masai
9867,English
9868,English
9869,English
9870,English
9871,English
9872,English
9873,English
9874,English
9875,English
9877,English
9878,English
9879,English
9880,English
9881,English
9882,English
9883,English
9884,Czech
9885,English
9886,English
9887,English
9887,Japanese
9888,Portuguese
9889,English
9889,Esperanto
9890,English
9891,English
9892,English
9893,Hindi
9894,English
9895,Spanish
9896,English
9897,English
9898,Dutch
9899,English
9900,English
9900,Afrikaans
9900,Zulu
9901,English
9902,English
9903,English
9904,English
9904,Spanish
9905,Mandarin
9905,Cantonese
9906,English
9907,English
9908,English
9909,English
9910,English
9911,French
9911,English
9912,English
9913,English
9914,English
9915,English
9916,English
9917,Turkish
9917,Greek
9918,English
9919,English
9920,English
9921,English
9922,English
9923,Portuguese
9923,English
9923,French
9923,Spanish
9924,English
9925,French
9926,English
9927,English
9928,Hindi
9929,English
9930,Spanish
9931,English
9932,English
9933,English
9934,English
9935,English
9936,English
9937,English
9938,English
9939,German
9940,English
9941,English
9942,English
9943,English
9944,English
9945,English
9946,English
9947,English
9948,English
9949,English
9950,English
9951,English
9952,English
9953,English
9954,English
9955,English
9956,English
9957,English
9958,English
9959,Japanese
9959,Mandarin
9960,English
9961,English
9962,English
9963,English
9964,Marathi
9965,Mandarin
9966,English
9966,Spanish
9967,Dutch
9968,English
9969,English
9970,English
9971,English
9972,English
9973,English
9974,English
9975,English
9976,English
9977,English
9978,English
9979,English
9980,English
9982,English
9983,English
9984,English
9985,English
9986,English
9987,English
9988,English
9989,English
9989,Latin
9990,English
9991,English
9992,English
9993,English
9994,English
9995,English
9996,English
9997,English
9998,Hindi
9999,Chinese
9999,Korean
